0.169802,3.36612e-14,4.36176e-14,6.95964e-14,7.00558e-14,9.37021e-14,1.19312e-13,1.26963e-13,1.41092e-13,1.49943e-13,1.64054e-13,1.74573e-13,1.83725e-13,2.1526e-13,2.43502e-13,2.3901e-13,2.7696e-13,2.87409e-13,2.86042e-13
2.88374e-13,1.95593,1.95986,1.94337,1.74118,1.97483,1.64627,1.873,1.67309,1.89543,1.80147,1.80981,1.78726,1.73438,1.70762,1.70526,1.79947,1.79149,1.80712
1.81888,1.97868e-14,2.78956e-14,3.35726e-14,4.57844e-14,5.85818e-14,5.80297e-14,7.28017e-14,7.86011e-14,8.76596e-14,9.21223e-14,1.0309e-13,1.17728e-13,1.17074e-13,1.38793e-13,1.3156e-13,1.42678e-13,1.65547e-13,1.66233e-13
1.76794e-13,1.97868e-14,2.78956e-14,3.35726e-14,4.57844e-14,5.85818e-14,5.80297e-14,7.28017e-14,7.86011e-14,8.77e-14,9.17989e-14,1.2246e-13,8.20439e-12,4.10718e-12,8.19362e-10,5.02974e-10,9.67204e-08,8.48287e-08,1.00583e-07
1.42473e-05,4.11663e-15,6.24113e-15,5.17253e-15,5.23623e-15,6.29728e-15,3.7458e-15,7.71482e-15,1.0044e-14,8.29541e-15,9.57741e-15,9.08794e-15,7.11257e-15,6.19105e-15,8.63115e-15,8.07761e-15,1.0636e-14,1.43391e-14,1.116e-14
1.16512e-14,2.1141e-11,1.9623e-11,2.95242e-11,4.46791e-11,7.24654e-11,9.28293e-11,1.30019e-10,1.45962e-10,1.9363e-10,2.50793e-10,2.85075e-10,3.23094e-10,4.05209e-10,4.34283e-10,4.85172e-10,5.38985e-10,6.64345e-10,6.84689e-10
